OrganizationIdentifier.x,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime.TimeZoneCode,MonitoringLocationIdentifier,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure
MNDA_PESTICIDE,Water,Groundwater,4/20/2016,CST,MNDA_PESTICIDE-628954,Total,NA,No Unit,45.470394,-95.092378
MNDA_PESTICIDE,Water,Groundwater,11/2/2016,CST,MNDA_PESTICIDE-628954,Total,NA,No Unit,45.470394,-95.092378
MNDA_PESTICIDE,Water,Groundwater,4/13/2017,CST,MNDA_PESTICIDE-628954,Total,NA,No Unit,45.470394,-95.092378
MNDA_PESTICIDE,Water,Groundwater,4/13/2017,CST,MNDA_PESTICIDE-628954,Total,NA,No Unit,45.470394,-95.092378
MNDA_PESTICIDE,Water,Groundwater,10/12/2017,CST,MNDA_PESTICIDE-628954,Total,NA,No Unit,45.470394,-95.092378
MNDA_PESTICIDE,Water,Groundwater,4/13/2016,CST,MNDA_PESTICIDE-628959,Total,NA,No Unit,45.478168,-94.425709
MNDA_PESTICIDE,Water,Groundwater,5/11/2017,CST,MNDA_PESTICIDE-628959,Total,NA,No Unit,45.478168,-94.425709
MNDA_PESTICIDE,Water,Groundwater,5/5/2016,CST,MNDA_PESTICIDE-628964,Total,NA,No Unit,45.4627,-95.0187
MNDA_PESTICIDE,Water,Groundwater,10/19/2017,CST,MNDA_PESTICIDE-628964,Total,NA,No Unit,45.4627,-95.0187
MNDA_PESTICIDE,Water,Groundwater,5/20/2016,CST,MNDA_PESTICIDE-628971,Total,NA,No Unit,45.457606,-94.31898
MNDA_PESTICIDE,Water,Groundwater,10/5/2017,CST,MNDA_PESTICIDE-628972,Total,NA,No Unit,45.4576,-94.319
MNDA_PESTICIDE,Water,Groundwater,4/14/2016,CST,MNDA_PESTICIDE-628973,Total,NA,No Unit,45.397065,-94.246318
MNDA_PESTICIDE,Water,Groundwater,4/14/2016,CST,MNDA_PESTICIDE-628973,Total,NA,No Unit,45.397065,-94.246318
MNDA_PESTICIDE,Water,Groundwater,5/11/2017,CST,MNDA_PESTICIDE-628973,Total,NA,No Unit,45.397065,-94.246318
MNDA_PESTICIDE,Water,Groundwater,4/29/2016,CST,MNDA_PESTICIDE-628976,Total,NA,No Unit,45.39854,-94.095922
MNDA_PESTICIDE,Water,Groundwater,10/19/2017,CST,MNDA_PESTICIDE-628977,Total,NA,No Unit,45.3985,-94.0959
MNDA_PESTICIDE,Water,Groundwater,4/29/2016,CST,MNDA_PESTICIDE-628979,Total,NA,No Unit,45.5866,-94.2904
MNDA_PESTICIDE,Water,Groundwater,5/11/2017,CST,MNDA_PESTICIDE-628979,Total,NA,No Unit,45.5866,-94.2904
MNDA_PESTICIDE,Water,Groundwater,5/20/2016,CST,MNDA_PESTICIDE-628981,Total,NA,No Unit,45.658613,-94.208238
MNDA_PESTICIDE,Water,Groundwater,10/12/2017,CST,MNDA_PESTICIDE-628982,Total,NA,No Unit,45.6586,-94.2082
MNDA_PESTICIDE,Water,Groundwater,10/12/2017,CST,MNDA_PESTICIDE-628983,Total,NA,No Unit,45.421148,-94.313404
MNDA_PESTICIDE,Water,Groundwater,10/20/2016,CST,MNDA_PESTICIDE-628984,Total,NA,No Unit,45.4211,-94.3134
MNDA_PESTICIDE,Water,Groundwater,10/20/2016,CST,MNDA_PESTICIDE-628986,Total,NA,No Unit,45.342647,-94.138238
MNDA_PESTICIDE,Water,Groundwater,10/19/2017,CST,MNDA_PESTICIDE-628986,Total,NA,No Unit,45.342647,-94.138238
MNDA_PESTICIDE,Water,Groundwater,10/2/2017,CST,MNDA_PESTICIDE-632501,Total,NA,No Unit,46.386514,-95.030318
MNDA_PESTICIDE,Water,Groundwater,5/26/2016,CST,MNDA_PESTICIDE-632537,Total,NA,No Unit,46.441801,-94.831355
MNDA_PESTICIDE,Water,Groundwater,10/10/2016,CST,MNDA_PESTICIDE-632537,Total,NA,No Unit,46.441801,-94.831355
MNDA_PESTICIDE,Water,Groundwater,11/7/2017,CST,MNDA_PESTICIDE-632537,Total,NA,No Unit,46.441801,-94.831355
MNDA_PESTICIDE,Water,Groundwater,4/26/2016,CST,MNDA_PESTICIDE-632538,Total,NA,No Unit,46.798066,-94.990427
MNDA_PESTICIDE,Water,Groundwater,10/26/2016,CST,MNDA_PESTICIDE-632538,Total,NA,No Unit,46.798066,-94.990427
MNDA_PESTICIDE,Water,Groundwater,10/26/2016,CST,MNDA_PESTICIDE-632538,Total,NA,No Unit,46.798066,-94.990427
MNDA_PESTICIDE,Water,Groundwater,4/25/2017,CST,MNDA_PESTICIDE-632538,Total,NA,No Unit,46.798066,-94.990427
MNDA_PESTICIDE,Water,Groundwater,10/3/2017,CST,MNDA_PESTICIDE-632538,Total,NA,No Unit,46.798066,-94.990427
MNDA_PESTICIDE,Water,Groundwater,4/20/2016,CST,MNDA_PESTICIDE-632545,Total,NA,No Unit,46.4011,-94.8273
MNDA_PESTICIDE,Water,Groundwater,5/2/2017,CST,MNDA_PESTICIDE-632545,Total,NA,No Unit,46.4011,-94.8273
MNDA_PESTICIDE,Water,Groundwater,4/25/2016,CST,MNDA_PESTICIDE-632547,Total,NA,No Unit,46.416913,-94.783461
MNDA_PESTICIDE,Water,Groundwater,10/26/2016,CST,MNDA_PESTICIDE-632547,Total,NA,No Unit,46.416913,-94.783461
MNDA_PESTICIDE,Water,Groundwater,5/24/2017,CST,MNDA_PESTICIDE-632547,Total,NA,No Unit,46.416913,-94.783461
MNDA_PESTICIDE,Water,Groundwater,11/7/2017,CST,MNDA_PESTICIDE-632547,Total,NA,No Unit,46.416913,-94.783461
MNDA_PESTICIDE,Water,Groundwater,11/7/2017,CST,MNDA_PESTICIDE-632547,Total,NA,No Unit,46.416913,-94.783461
MNDA_PESTICIDE,Water,Groundwater,4/19/2016,CST,MNDA_PESTICIDE-632548,Total,NA,No Unit,46.850182,-94.954052
MNDA_PESTICIDE,Water,Groundwater,5/3/2017,CST,MNDA_PESTICIDE-632548,Total,NA,No Unit,46.850182,-94.954052
MNDA_PESTICIDE,Water,Groundwater,10/13/2016,CST,MNDA_PESTICIDE-635410,Total,NA,No Unit,45.3983,-94.8969
MNDA_PESTICIDE,Water,Groundwater,10/19/2017,CST,MNDA_PESTICIDE-635410,Total,NA,No Unit,45.3983,-94.8969
MNDA_PESTICIDE,Water,Groundwater,5/4/2016,CST,MNDA_PESTICIDE-635417,Total,NA,No Unit,45.3474,-95.0153
MNDA_PESTICIDE,Water,Groundwater,10/19/2017,CST,MNDA_PESTICIDE-635417,Total,NA,No Unit,45.3474,-95.0153
MNDA_PESTICIDE,Water,Groundwater,10/13/2016,CST,MNDA_PESTICIDE-635418,Total,NA,No Unit,45.4017,-94.9577
MNDA_PESTICIDE,Water,Groundwater,10/13/2016,CST,MNDA_PESTICIDE-635418,Total,NA,No Unit,45.4017,-94.9577
MNDA_PESTICIDE,Water,Groundwater,5/24/2017,CST,MNDA_PESTICIDE-635418,Total,NA,No Unit,45.4017,-94.9577
MNDA_PESTICIDE,Water,Groundwater,5/24/2017,CST,MNDA_PESTICIDE-635418,Total,NA,No Unit,45.4017,-94.9577
MNDA_PESTICIDE,Water,Groundwater,8/5/2016,CST,MNDA_PESTICIDE-639311,Total,NA,No Unit,44.959167,-93.342428
MNDA_PESTICIDE,Water,Groundwater,10/11/2016,CST,MNDA_PESTICIDE-639512,Total,NA,No Unit,46.805088,-94.959967
MNDA_PESTICIDE,Water,Groundwater,10/3/2017,CST,MNDA_PESTICIDE-639512,Total,NA,No Unit,46.805088,-94.959967
MNDA_PESTICIDE,Water,Groundwater,4/19/2016,CST,MNDA_PESTICIDE-639515,Total,NA,No Unit,46.85844,-94.99605
MNDA_PESTICIDE,Water,Groundwater,5/3/2017,CST,MNDA_PESTICIDE-639515,Total,NA,No Unit,46.85844,-94.99605
MNDA_PESTICIDE,Water,Groundwater,4/26/2016,CST,MNDA_PESTICIDE-639517,Total,NA,No Unit,46.865176,-95.07954
MNDA_PESTICIDE,Water,Groundwater,10/25/2016,CST,MNDA_PESTICIDE-639517,Total,NA,No Unit,46.865176,-95.07954
MNDA_PESTICIDE,Water,Groundwater,4/25/2017,CST,MNDA_PESTICIDE-639517,Total,NA,No Unit,46.865176,-95.07954
MNDA_PESTICIDE,Water,Groundwater,10/3/2017,CST,MNDA_PESTICIDE-639517,Total,NA,No Unit,46.865176,-95.07954
MNDA_PESTICIDE,Water,Groundwater,4/26/2016,CST,MNDA_PESTICIDE-639553,Total,NA,No Unit,46.90719,-95.204898
MNDA_PESTICIDE,Water,Groundwater,10/25/2016,CST,MNDA_PESTICIDE-639553,Total,NA,No Unit,46.90719,-95.204898
MNDA_PESTICIDE,Water,Groundwater,4/25/2017,CST,MNDA_PESTICIDE-639553,Total,NA,No Unit,46.90719,-95.204898
MNDA_PESTICIDE,Water,Groundwater,10/4/2017,CST,MNDA_PESTICIDE-639553,Total,NA,No Unit,46.90719,-95.204898
MNDA_PESTICIDE,Water,Groundwater,4/19/2016,CST,MNDA_PESTICIDE-639555,Total,NA,No Unit,47.049742,-95.39251
MNDA_PESTICIDE,Water,Groundwater,5/3/2017,CST,MNDA_PESTICIDE-639555,Total,NA,No Unit,47.049742,-95.39251
MNDA_PESTICIDE,Water,Groundwater,4/19/2016,CST,MNDA_PESTICIDE-639557,Total,NA,No Unit,46.970156,-95.397188
MNDA_PESTICIDE,Water,Groundwater,10/4/2017,CST,MNDA_PESTICIDE-639557,Total,NA,No Unit,46.970156,-95.397188
MNDA_PESTICIDE,Water,Groundwater,4/19/2016,CST,MNDA_PESTICIDE-639568,Total,NA,No Unit,46.9069,-94.9444
MNDA_PESTICIDE,Water,Groundwater,10/11/2016,CST,MNDA_PESTICIDE-639584,Total,NA,No Unit,46.9068,-95.1132
MNDA_PESTICIDE,Water,Groundwater,10/11/2016,CST,MNDA_PESTICIDE-639594,Total,NA,No Unit,46.956167,-95.310034
MNDA_PESTICIDE,Water,Groundwater,5/3/2017,CST,MNDA_PESTICIDE-639594,Total,NA,No Unit,46.956167,-95.310034
MNDA_PESTICIDE,Water,Groundwater,10/3/2017,CST,MNDA_PESTICIDE-639599,Total,NA,No Unit,46.906899,-94.944389
MNDA_PESTICIDE,Water,Groundwater,5/5/2016,CST,MNDA_PESTICIDE-640207,Total,NA,No Unit,45.5204,-95.1729
MNDA_PESTICIDE,Water,Groundwater,4/27/2017,CST,MNDA_PESTICIDE-640207,Total,NA,No Unit,45.5204,-95.1729
MNDA_PESTICIDE,Water,Groundwater,11/2/2016,CST,MNDA_PESTICIDE-640208,Total,NA,No Unit,45.506049,-95.254791
MNDA_PESTICIDE,Water,Groundwater,5/11/2017,CST,MNDA_PESTICIDE-640208,Total,NA,No Unit,45.506049,-95.254791
MNDA_PESTICIDE,Water,Groundwater,5/5/2016,CST,MNDA_PESTICIDE-640210,Total,NA,No Unit,45.471997,-95.172792
MNDA_PESTICIDE,Water,Groundwater,10/19/2017,CST,MNDA_PESTICIDE-640210,Total,NA,No Unit,45.471997,-95.172792
MNDA_PESTICIDE,Water,Groundwater,10/13/2016,CST,MNDA_PESTICIDE-640791,Total,NA,No Unit,45.3942,-95.0866
MNDA_PESTICIDE,Water,Groundwater,5/17/2017,CST,MNDA_PESTICIDE-640791,Total,NA,No Unit,45.3942,-95.0866
MNDA_PESTICIDE,Water,Groundwater,10/13/2016,CST,MNDA_PESTICIDE-640792,Total,NA,No Unit,45.355327,-94.87044
MNDA_PESTICIDE,Water,Groundwater,5/24/2017,CST,MNDA_PESTICIDE-640792,Total,NA,No Unit,45.355327,-94.87044
MNDA_PESTICIDE,Water,Groundwater,5/4/2016,CST,MNDA_PESTICIDE-640793,Total,NA,No Unit,45.3623,-94.8251
MNDA_PESTICIDE,Water,Groundwater,5/24/2017,CST,MNDA_PESTICIDE-640793,Total,NA,No Unit,45.3623,-94.8251
MNDA_PESTICIDE,Water,Groundwater,5/5/2016,CST,MNDA_PESTICIDE-646805,Total,NA,No Unit,45.59936,-95.236206
MNDA_PESTICIDE,Water,Groundwater,4/27/2017,CST,MNDA_PESTICIDE-646805,Total,NA,No Unit,45.59936,-95.236206
MNDA_PESTICIDE,Water,Groundwater,10/12/2016,CST,MNDA_PESTICIDE-646808,Total,NA,No Unit,45.5924,-95.2838
MNDA_PESTICIDE,Water,Groundwater,4/27/2017,CST,MNDA_PESTICIDE-646808,Total,NA,No Unit,45.5924,-95.2838
MNDA_PESTICIDE,Water,Groundwater,4/27/2017,CST,MNDA_PESTICIDE-646808,Total,NA,No Unit,45.5924,-95.2838
MNDA_PESTICIDE,Water,Groundwater,8/4/2016,CST,MNDA_PESTICIDE-660018,Total,NA,No Unit,45.079994,-93.330958
MNDA_PESTICIDE,Water,Groundwater,10/12/2016,CST,MNDA_PESTICIDE-669811,Total,NA,No Unit,46.528,-95.5933
MNDA_PESTICIDE,Water,Groundwater,4/17/2017,CST,MNDA_PESTICIDE-669811,Total,NA,No Unit,46.528,-95.5933
MNDA_PESTICIDE,Water,Groundwater,5/20/2016,CST,MNDA_PESTICIDE-676382,Total,NA,No Unit,46.084823,-94.321573
MNDA_PESTICIDE,Water,Groundwater,10/9/2017,CST,MNDA_PESTICIDE-676382,Total,NA,No Unit,46.084823,-94.321573
MNDA_PESTICIDE,Water,Groundwater,4/19/2016,CST,MNDA_PESTICIDE-676383,Total,NA,No Unit,45.833112,-94.331062
MNDA_PESTICIDE,Water,Groundwater,10/17/2016,CST,MNDA_PESTICIDE-676383,Total,NA,No Unit,45.833112,-94.331062
MNDA_PESTICIDE,Water,Groundwater,5/12/2017,CST,MNDA_PESTICIDE-676383,Total,NA,No Unit,45.833112,-94.331062
MNDA_PESTICIDE,Water,Groundwater,10/9/2017,CST,MNDA_PESTICIDE-676383,Total,NA,No Unit,45.833112,-94.331062
MNDA_PESTICIDE,Water,Groundwater,5/20/2016,CST,MNDA_PESTICIDE-676384,Total,NA,No Unit,45.990754,-94.207491
MNDA_PESTICIDE,Water,Groundwater,10/9/2017,CST,MNDA_PESTICIDE-676384,Total,NA,No Unit,45.990754,-94.207491
MNDA_PESTICIDE,Water,Groundwater,11/3/2016,CST,MNDA_PESTICIDE-676385,Total,NA,No Unit,45.971337,-94.187343
MNDA_PESTICIDE,Water,Groundwater,5/12/2017,CST,MNDA_PESTICIDE-676385,Total,NA,No Unit,45.971337,-94.187343
MNDA_PESTICIDE,Water,Groundwater,11/3/2016,CST,MNDA_PESTICIDE-676386,Total,NA,No Unit,45.904452,-94.177662
MNDA_PESTICIDE,Water,Groundwater,5/12/2017,CST,MNDA_PESTICIDE-676386,Total,NA,No Unit,45.904452,-94.177662
MNDA_PESTICIDE,Water,Groundwater,4/20/2016,CST,MNDA_PESTICIDE-689971,Total,NA,No Unit,45.60156,-93.183404
MNDA_PESTICIDE,Water,Groundwater,10/19/2016,CST,MNDA_PESTICIDE-689971,Total,NA,No Unit,45.60156,-93.183404
MNDA_PESTICIDE,Water,Groundwater,5/22/2017,CST,MNDA_PESTICIDE-689971,Total,NA,No Unit,45.60156,-93.183404
MNDA_PESTICIDE,Water,Groundwater,10/19/2017,CST,MNDA_PESTICIDE-689971,Total,NA,No Unit,45.60156,-93.183404
MNDA_PESTICIDE,Water,Groundwater,4/13/2016,CST,MNDA_PESTICIDE-689980,Total,NA,No Unit,44.253989,-95.309352
MNDA_PESTICIDE,Water,Groundwater,4/13/2016,CST,MNDA_PESTICIDE-689980,Total,NA,No Unit,44.253989,-95.309352
MNDA_PESTICIDE,Water,Groundwater,10/27/2016,CST,MNDA_PESTICIDE-689980,Total,NA,No Unit,44.253989,-95.309352
MNDA_PESTICIDE,Water,Groundwater,4/11/2017,CST,MNDA_PESTICIDE-689980,Total,NA,No Unit,44.253989,-95.309352
MNDA_PESTICIDE,Water,Groundwater,10/10/2017,CST,MNDA_PESTICIDE-689980,Total,NA,No Unit,44.253989,-95.309352
MNDA_PESTICIDE,Water,Surface Water,7/17/2017,CST,MNDA_PESTICIDE-69-0129-00-203,Total,NA,No Unit,47.069322,-92.001028
MNDA_PESTICIDE,Water,Surface Water,8/24/2017,CST,MNDA_PESTICIDE-69-0208-00-201,Total,NA,No Unit,48.178307,-91.984684
MNDA_PESTICIDE,Water,Surface Water,8/15/2017,CST,MNDA_PESTICIDE-69-0757-00-102,Total,NA,No Unit,48.395518,-92.658061
MNDA_PESTICIDE,Water,Surface Water,9/6/2017,CST,MNDA_PESTICIDE-69-0920-00-202,Total,NA,No Unit,47.559743,-93.032556
MNDA_PESTICIDE,Water,Groundwater,5/3/2017,CST,MNDA_PESTICIDE-708353,Total,NA,No Unit,46.9068,-95.1132
MNDA_PESTICIDE,Water,Groundwater,5/19/2016,CST,MNDA_PESTICIDE-708365,Total,NA,No Unit,45.21,-95.821
MNDA_PESTICIDE,Water,Groundwater,11/13/2016,CST,MNDA_PESTICIDE-708365,Total,NA,No Unit,45.21,-95.821
MNDA_PESTICIDE,Water,Groundwater,5/18/2017,CST,MNDA_PESTICIDE-708365,Total,NA,No Unit,45.21,-95.821
MNDA_PESTICIDE,Water,Groundwater,11/8/2017,CST,MNDA_PESTICIDE-708365,Total,NA,No Unit,45.21,-95.821
MNDA_PESTICIDE,Water,Groundwater,9/1/2017,CST,MNDA_PESTICIDE-708369,Total,NA,No Unit,44.660034,-93.082858
MNDA_PESTICIDE,Water,Groundwater,10/12/2016,CST,MNDA_PESTICIDE-718752,Total,NA,No Unit,46.4773,-95.0148
MNDA_PESTICIDE,Water,Groundwater,11/8/2017,CST,MNDA_PESTICIDE-718752,Total,NA,No Unit,46.4773,-95.0148
MNDA_PESTICIDE,Water,Surface Water,8/7/2017,CST,MNDA_PESTICIDE-73-0425-00-201,Total,NA,No Unit,45.293495,-94.301337
MNDA_PESTICIDE,Water,Groundwater,4/12/2016,CST,MNDA_PESTICIDE-733710,Total,NA,No Unit,44.18079,-94.720908
MNDA_PESTICIDE,Water,Groundwater,10/31/2016,CST,MNDA_PESTICIDE-733710,Total,NA,No Unit,44.18079,-94.720908
MNDA_PESTICIDE,Water,Groundwater,4/13/2017,CST,MNDA_PESTICIDE-733710,Total,NA,No Unit,44.18079,-94.720908
MNDA_PESTICIDE,Water,Groundwater,4/13/2017,CST,MNDA_PESTICIDE-733710,Total,NA,No Unit,44.18079,-94.720908
MNDA_PESTICIDE,Water,Groundwater,10/31/2017,CST,MNDA_PESTICIDE-733710,Total,NA,No Unit,44.18079,-94.720908
MNDA_PESTICIDE,Water,Groundwater,4/12/2016,CST,MNDA_PESTICIDE-733712,Total,NA,No Unit,43.764005,-94.427762
MNDA_PESTICIDE,Water,Groundwater,10/31/2016,CST,MNDA_PESTICIDE-733712,Total,NA,No Unit,43.764005,-94.427762
MNDA_PESTICIDE,Water,Groundwater,4/13/2017,CST,MNDA_PESTICIDE-733712,Total,NA,No Unit,43.764005,-94.427762
MNDA_PESTICIDE,Water,Groundwater,10/31/2017,CST,MNDA_PESTICIDE-733712,Total,NA,No Unit,43.764005,-94.427762
MNDA_PESTICIDE,Water,Groundwater,4/12/2016,CST,MNDA_PESTICIDE-733713,Total,NA,No Unit,43.55988,-94.94897
MNDA_PESTICIDE,Water,Groundwater,10/31/2016,CST,MNDA_PESTICIDE-733713,Total,NA,No Unit,43.55988,-94.94897
MNDA_PESTICIDE,Water,Groundwater,4/13/2017,CST,MNDA_PESTICIDE-733713,Total,NA,No Unit,43.55988,-94.94897
MNDA_PESTICIDE,Water,Groundwater,10/31/2017,CST,MNDA_PESTICIDE-733713,Total,NA,No Unit,43.55988,-94.94897
MNDA_PESTICIDE,Water,Groundwater,4/13/2016,CST,MNDA_PESTICIDE-733714,Total,NA,No Unit,43.92073,-95.2103
MNDA_PESTICIDE,Water,Groundwater,10/30/2016,CST,MNDA_PESTICIDE-733714,Total,NA,No Unit,43.92073,-95.2103
MNDA_PESTICIDE,Water,Groundwater,4/11/2017,CST,MNDA_PESTICIDE-733714,Total,NA,No Unit,43.92073,-95.2103
MNDA_PESTICIDE,Water,Groundwater,10/9/2017,CST,MNDA_PESTICIDE-733714,Total,NA,No Unit,43.92073,-95.2103
MNDA_PESTICIDE,Water,Groundwater,4/13/2016,CST,MNDA_PESTICIDE-733715,Total,NA,No Unit,43.91288,-95.43101
MNDA_PESTICIDE,Water,Groundwater,10/30/2016,CST,MNDA_PESTICIDE-733715,Total,NA,No Unit,43.91288,-95.43101
MNDA_PESTICIDE,Water,Groundwater,4/11/2017,CST,MNDA_PESTICIDE-733715,Total,NA,No Unit,43.91288,-95.43101
MNDA_PESTICIDE,Water,Groundwater,10/9/2017,CST,MNDA_PESTICIDE-733715,Total,NA,No Unit,43.91288,-95.43101
MNDA_PESTICIDE,Water,Groundwater,4/11/2016,CST,MNDA_PESTICIDE-733717,Total,NA,No Unit,44.10934,-95.75887
MNDA_PESTICIDE,Water,Groundwater,10/28/2016,CST,MNDA_PESTICIDE-733717,Total,NA,No Unit,44.10934,-95.75887
MNDA_PESTICIDE,Water,Groundwater,4/11/2017,CST,MNDA_PESTICIDE-733717,Total,NA,No Unit,44.10934,-95.75887
MNDA_PESTICIDE,Water,Groundwater,10/10/2017,CST,MNDA_PESTICIDE-733717,Total,NA,No Unit,44.10934,-95.75887
MNDA_PESTICIDE,Water,Groundwater,4/6/2016,CST,MNDA_PESTICIDE-733718,Total,NA,No Unit,43.7179,-96.0726
MNDA_PESTICIDE,Water,Groundwater,10/31/2016,CST,MNDA_PESTICIDE-733718,Total,NA,No Unit,43.7179,-96.0726
MNDA_PESTICIDE,Water,Groundwater,4/19/2017,CST,MNDA_PESTICIDE-733718,Total,NA,No Unit,43.7179,-96.0726
MNDA_PESTICIDE,Water,Groundwater,4/19/2017,CST,MNDA_PESTICIDE-733718,Total,NA,No Unit,43.7179,-96.0726
MNDA_PESTICIDE,Water,Groundwater,10/31/2017,CST,MNDA_PESTICIDE-733718,Total,NA,No Unit,43.7179,-96.0726
MNDA_PESTICIDE,Water,Groundwater,4/6/2016,CST,MNDA_PESTICIDE-733721,Total,NA,No Unit,43.92092,-96.13387
MNDA_PESTICIDE,Water,Groundwater,10/31/2016,CST,MNDA_PESTICIDE-733721,Total,NA,No Unit,43.92092,-96.13387
MNDA_PESTICIDE,Water,Groundwater,4/19/2017,CST,MNDA_PESTICIDE-733721,Total,NA,No Unit,43.92092,-96.13387
MNDA_PESTICIDE,Water,Groundwater,10/31/2017,CST,MNDA_PESTICIDE-733721,Total,NA,No Unit,43.92092,-96.13387
MNDA_PESTICIDE,Water,Groundwater,4/13/2016,CST,MNDA_PESTICIDE-733722,Total,NA,No Unit,44.082,-96.442056
MNDA_PESTICIDE,Water,Groundwater,10/31/2016,CST,MNDA_PESTICIDE-733722,Total,NA,No Unit,44.082,-96.442056
MNDA_PESTICIDE,Water,Groundwater,4/19/2017,CST,MNDA_PESTICIDE-733722,Total,NA,No Unit,44.082,-96.442056
MNDA_PESTICIDE,Water,Groundwater,10/31/2017,CST,MNDA_PESTICIDE-733722,Total,NA,No Unit,44.082,-96.442056
MNDA_PESTICIDE,Water,Groundwater,4/11/2016,CST,MNDA_PESTICIDE-733723,Total,NA,No Unit,44.3418,-95.9183
MNDA_PESTICIDE,Water,Groundwater,10/28/2016,CST,MNDA_PESTICIDE-733723,Total,NA,No Unit,44.3418,-95.9183
MNDA_PESTICIDE,Water,Groundwater,10/28/2016,CST,MNDA_PESTICIDE-733723,Total,NA,No Unit,44.3418,-95.9183
MNDA_PESTICIDE,Water,Groundwater,4/6/2017,CST,MNDA_PESTICIDE-733723,Total,NA,No Unit,44.3418,-95.9183
MNDA_PESTICIDE,Water,Groundwater,10/5/2017,CST,MNDA_PESTICIDE-733723,Total,NA,No Unit,44.3418,-95.9183
MNDA_PESTICIDE,Water,Groundwater,4/11/2016,CST,MNDA_PESTICIDE-733725,Total,NA,No Unit,44.5015,-95.53366
MNDA_PESTICIDE,Water,Groundwater,10/28/2016,CST,MNDA_PESTICIDE-733725,Total,NA,No Unit,44.5015,-95.53366
MNDA_PESTICIDE,Water,Groundwater,4/6/2017,CST,MNDA_PESTICIDE-733725,Total,NA,No Unit,44.5015,-95.53366
MNDA_PESTICIDE,Water,Groundwater,10/5/2017,CST,MNDA_PESTICIDE-733725,Total,NA,No Unit,44.5015,-95.53366
MNDA_PESTICIDE,Water,Groundwater,5/19/2016,CST,MNDA_PESTICIDE-733727,Total,NA,No Unit,45.28134,-95.84995
MNDA_PESTICIDE,Water,Groundwater,11/13/2016,CST,MNDA_PESTICIDE-733727,Total,NA,No Unit,45.28134,-95.84995
MNDA_PESTICIDE,Water,Groundwater,5/24/2017,CST,MNDA_PESTICIDE-733727,Total,NA,No Unit,45.28134,-95.84995
MNDA_PESTICIDE,Water,Groundwater,11/7/2017,CST,MNDA_PESTICIDE-733727,Total,NA,No Unit,45.28134,-95.84995
MNDA_PESTICIDE,Water,Groundwater,5/19/2016,CST,MNDA_PESTICIDE-733729,Total,NA,No Unit,45.19483,-95.91743
MNDA_PESTICIDE,Water,Groundwater,11/13/2016,CST,MNDA_PESTICIDE-733729,Total,NA,No Unit,45.19483,-95.91743
MNDA_PESTICIDE,Water,Groundwater,5/18/2017,CST,MNDA_PESTICIDE-733729,Total,NA,No Unit,45.19483,-95.91743
MNDA_PESTICIDE,Water,Groundwater,11/8/2017,CST,MNDA_PESTICIDE-733729,Total,NA,No Unit,45.19483,-95.91743
MNDA_PESTICIDE,Water,Groundwater,5/18/2016,CST,MNDA_PESTICIDE-733730,Total,NA,No Unit,45.10905,-95.94683
MNDA_PESTICIDE,Water,Groundwater,11/13/2016,CST,MNDA_PESTICIDE-733730,Total,NA,No Unit,45.10905,-95.94683
MNDA_PESTICIDE,Water,Groundwater,5/18/2017,CST,MNDA_PESTICIDE-733730,Total,NA,No Unit,45.10905,-95.94683
MNDA_PESTICIDE,Water,Groundwater,11/7/2017,CST,MNDA_PESTICIDE-733730,Total,NA,No Unit,45.10905,-95.94683
MNDA_PESTICIDE,Water,Groundwater,5/18/2016,CST,MNDA_PESTICIDE-733731,Total,NA,No Unit,45.23964,-96.08378
MNDA_PESTICIDE,Water,Groundwater,5/18/2016,CST,MNDA_PESTICIDE-733731,Total,NA,No Unit,45.23964,-96.08378
MNDA_PESTICIDE,Water,Groundwater,11/13/2016,CST,MNDA_PESTICIDE-733731,Total,NA,No Unit,45.23964,-96.08378
MNDA_PESTICIDE,Water,Groundwater,5/18/2017,CST,MNDA_PESTICIDE-733731,Total,NA,No Unit,45.23964,-96.08378
MNDA_PESTICIDE,Water,Groundwater,11/7/2017,CST,MNDA_PESTICIDE-733731,Total,NA,No Unit,45.23964,-96.08378
MNDA_PESTICIDE,Water,Groundwater,5/18/2016,CST,MNDA_PESTICIDE-733732,Total,NA,No Unit,45.24786,-96.19959
MNDA_PESTICIDE,Water,Groundwater,11/13/2016,CST,MNDA_PESTICIDE-733732,Total,NA,No Unit,45.24786,-96.19959
MNDA_PESTICIDE,Water,Groundwater,5/18/2017,CST,MNDA_PESTICIDE-733732,Total,NA,No Unit,45.24786,-96.19959
MNDA_PESTICIDE,Water,Groundwater,11/7/2017,CST,MNDA_PESTICIDE-733732,Total,NA,No Unit,45.24786,-96.19959
MNDA_PESTICIDE,Water,Groundwater,5/4/2016,CST,MNDA_PESTICIDE-733736,Total,NA,No Unit,45.2565,-94.72205
MNDA_PESTICIDE,Water,Groundwater,10/13/2016,CST,MNDA_PESTICIDE-733736,Total,NA,No Unit,45.2565,-94.72205
MNDA_PESTICIDE,Water,Groundwater,5/24/2017,CST,MNDA_PESTICIDE-733736,Total,NA,No Unit,45.2565,-94.72205
